timestamps,open,high,low,close,volume,amount
2025-09-04 00:00:00,111705.72,112180.0,111619.86,112065.61,343.42623,38432530.9684129
2025-09-04 01:00:00,112065.6,112080.0,111641.63,111947.48,251.77157,28160259.8462556
2025-09-04 02:00:00,111947.48,111980.01,111406.79,111450.15,359.69532,40146918.3501202
2025-09-04 03:00:00,111450.16,111728.57,111136.0,111148.97,529.86591,59008910.8414492
2025-09-04 04:00:00,111148.97,111318.84,110917.45,110917.45,332.73027,36983036.3443555
2025-09-04 05:00:00,110917.46,110922.4,110569.36,110653.07,1163.68375,128820080.4468685
2025-09-04 06:00:00,110653.08,110729.0,110279.68,110393.95,439.75314,48592592.9598462
2025-09-04 07:00:00,110393.95,110642.19,110343.72,110463.36,357.56088,39496963.1302106
2025-09-04 08:00:00,110463.36,110858.6,110415.72,110640.97,335.90557,37176594.1255167
2025-09-04 09:00:00,110640.96,110856.63,110640.96,110815.04,215.23378,23847699.5833065
2025-09-04 10:00:00,110815.05,111154.93,110628.85,110628.86,318.57504,35342044.4008294
2025-09-04 11:00:00,110628.86,111054.69,110546.48,110810.0,381.28687,42266431.9470263
2025-09-04 12:00:00,110810.0,111123.99,110532.73,110933.94,432.19177,47906863.4935121
2025-09-04 13:00:00,110933.94,110970.0,110217.13,110464.0,602.3513,66633906.315164
2025-09-04 14:00:00,110463.99,110523.98,109705.48,109842.01,1107.22942,121783409.4613322
2025-09-04 15:00:00,109842.01,109862.94,109329.12,109510.31,916.17813,100350773.7489536
2025-09-04 16:00:00,109510.32,109688.0,109363.26,109438.34,640.73994,70165471.9063615
2025-09-04 17:00:00,109438.35,109914.01,109428.98,109786.48,495.50168,54365165.0865247
2025-09-04 18:00:00,109786.48,110218.39,109699.15,109977.0,620.57193,68262499.3004172
2025-09-04 19:00:00,109977.0,110113.19,109713.31,109799.99,367.8214,40427219.7859511
2025-09-04 20:00:00,109800.0,110409.46,109755.59,110408.02,396.63364,43725432.3868288
2025-09-04 21:00:00,110408.01,110545.44,110328.96,110500.0,176.70046,19516349.8074257
2025-09-04 22:00:00,110500.01,111588.66,110484.95,111490.73,669.83836,74361193.9833193
2025-09-04 23:00:00,111490.74,111765.31,110605.72,110730.87,747.889,83258977.3120968
2025-09-05 00:00:00,110730.87,110929.3,110435.75,110451.62,457.22173,50599838.2886661
2025-09-05 01:00:00,110451.63,111136.0,110451.63,111121.51,336.74632,37311459.8484081
2025-09-05 02:00:00,111121.51,111482.09,111040.79,111340.65,606.85268,67549673.2287431
2025-09-05 03:00:00,111340.64,111340.65,111096.67,111311.77,264.75507,29442595.0151889
2025-09-05 04:00:00,111311.78,111468.2,111144.51,111445.0,785.66095,87492679.9320227
2025-09-05 05:00:00,111445.0,111710.49,111407.57,111574.5,365.92368,40826136.1631115
2025-09-05 06:00:00,111574.51,111914.53,111501.94,111911.99,435.99084,48674663.7949587
2025-09-05 07:00:00,111912.0,112999.0,111883.49,112954.32,1893.59984,213195852.6199194
2025-09-05 08:00:00,112954.32,112985.0,112605.37,112618.51,612.5461,69091179.2379169
2025-09-05 09:00:00,112618.51,112619.98,112131.02,112303.87,672.38321,75532138.6732052
2025-09-05 10:00:00,112303.87,112571.9,112191.4,112256.36,401.39645,45090511.5746794
2025-09-05 11:00:00,112256.36,112439.36,112138.15,112354.0,270.50308,30375478.8056734
2025-09-05 12:00:00,112354.0,113384.62,112040.0,113214.78,2902.04978,327194607.0918245
2025-09-05 13:00:00,113214.78,113310.01,112706.71,113084.16,2093.90932,236737746.6888268
2025-09-05 14:00:00,113084.16,113084.16,110487.65,110569.99,3593.87866,400389327.2382723
2025-09-05 15:00:00,110569.99,111017.8,110286.91,110716.82,1216.05211,134572538.2907197
2025-09-05 16:00:00,110716.82,110929.3,110537.99,110815.4,450.76892,49911603.4285988
2025-09-05 17:00:00,110815.4,110815.4,110206.96,110608.18,561.64147,62075784.7570249
2025-09-05 18:00:00,110608.19,111285.35,110569.43,111198.78,518.32708,57537128.9415174
2025-09-05 19:00:00,111198.77,111627.51,111125.8,111614.54,636.35672,70872440.8510578
2025-09-05 20:00:00,111614.54,111679.79,111299.98,111630.3,588.97794,65659121.2301346
2025-09-05 21:00:00,111630.31,111700.0,110375.6,110605.01,1465.95586,162527607.2347845
2025-09-05 22:00:00,110605.01,110917.46,110500.0,110800.0,278.07558,30782245.7351144
2025-09-05 23:00:00,110800.01,110859.49,110594.79,110659.99,177.83549,19689841.9529559
2025-09-06 00:00:00,110660.0,110833.32,110552.56,110779.7,235.00101,26017109.6122326
2025-09-06 01:00:00,110779.7,110917.46,110744.08,110867.7,186.31454,20650139.4170632
2025-09-06 02:00:00,110867.71,111216.25,110733.11,111216.15,184.10167,20423318.1158
2025-09-06 03:00:00,111216.14,111307.7,111000.12,111082.22,194.76496,21647696.2829022
2025-09-06 04:00:00,111082.23,111082.23,110783.7,110876.12,353.6322,39211119.8041318
2025-09-06 05:00:00,110876.12,110876.13,110687.69,110714.0,151.66886,16800932.5996905
2025-09-06 06:00:00,110714.0,110817.11,110714.0,110752.83,96.24087,10659314.4750171
2025-09-06 07:00:00,110752.84,110829.15,110750.64,110825.6,86.44213,9577926.1421628
2025-09-06 08:00:00,110825.59,110968.0,110774.46,110952.76,91.10955,10100724.2997676
2025-09-06 09:00:00,110952.77,110952.77,110693.86,110695.06,193.74674,21459771.3030443
2025-09-06 10:00:00,110695.06,110804.62,110677.3,110773.62,157.49749,17440081.5204785
